tier,value,name,source,comment,ported_addr,verified
NOVEL,0x00E97D30,COMBATCTRL_TIER1_E97D30_RVA,offsets.h,,,
NOVEL,0x00E9D710,COMBATCTRL_TIER1_E9D710_RVA,offsets.h,,,
NOVEL,0x00C06AC0,FORM_TABLE_REHYDRATOR_RVA,offsets.h,,,
NOVEL,0x00C80D70,DEATH_BROADCAST_WALKER_RVA,offsets.h,,,
NOVEL,0x00DA28A0,LOS_SIGHT_CONE_WALKER_RVA,offsets.h,,,
NOVEL,0x00BD5300,ANIMS_AND_EFFECTS_THUNK_RVA,offsets.h,// → sub_141695CF0,,
NOVEL,0x00BD5720,FOOT_IK_THUNK_RVA,offsets.h,// → sub_140DB39A0,,
NOVEL,0x00BD62A0,CELL_ATTACH_JOBS_THUNK_RVA,offsets.h,// CellAttachJobs,,
NOVEL,0x021BBD20,PER_ACTOR_RENDER_RVA,offsets.h,,,
NOVEL,0x22267A90,PER_ACTOR_RENDER_2ND_RVA,offsets.h,,,
NOVEL,0x016C85A0,UPDATE_WORLD_DATA_RVA,offsets.h,,,
NOVEL,0x01695CF0,ANIM_GRAPH_FLUSH_RVA,offsets.h,,,
NOVEL,0x01658FE0,LOCK_PRIMITIVE_GUARD_RVA,offsets.h,,,
NOVEL,0x00E92260,COMBATCTRL_REMOVE_BY_FID_RVA,offsets.h,// sub_140E92260,,
NOVEL,0x00E924A0,COMBATCTRL_GROUP_GATE_RVA,offsets.h,// sub_140E924A0,,
NOVEL,0x00E96490,COMBATCTRL_FIND_IN_RANGE_RVA,offsets.h,// sub_140E96490,,
NOVEL,0x00E92E50,COMBATCTRL_KNOWN_BY_ACTOR_RVA,offsets.h,// sub_140E92E50,,
NOVEL,0x00E929C0,COMBATCTRL_ENSURE_KNOWN_RVA,offsets.h,// sub_140E929C0,,
NOVEL,0x00E92B90,COMBATCTRL_UPDATE_POS_RVA,offsets.h,// sub_140E92B90,,
NOVEL,0x00E97D30,COMBATCTRL_ALLY_HEALTH_RVA,offsets.h,// sub_140E97D30,,
NOVEL,0x00E75F30,COMBATCTRL_HASHMAP_MERGE_RVA,offsets.h,// sub_140E75F30,,
NOVEL,0x00E986C0,COMBATCTRL_FIND_BY_ACTOR_RVA,offsets.h,// sub_140E986C0,,
NOVEL,0x00E98760,COMBATCTRL_FIND_BY_FID_RVA,offsets.h,// sub_140E98760,,
NOVEL,0x00E9EC40,COMBATCTRL_AGGRO_FRESHNESS_RVA,offsets.h,// sub_140E9EC40,,
NOVEL,0x00E9E870,COMBATCTRL_ALLY_VALIDITY1_RVA,offsets.h,// sub_140E9E870,,
NOVEL,0x00E9EA40,COMBATCTRL_ALLY_VALIDITY2_RVA,offsets.h,// sub_140E9EA40,,
NOVEL,0x00E9E760,COMBATCTRL_COUNT_ENTRIES_RVA,offsets.h,// sub_140E9E760,,
NOVEL,0x00E98480,COMBATCTRL_NOTIFY_SUBS_RVA,offsets.h,// sub_140E98480,,
NOVEL,0x00E92D00,COMBATCTRL_REMOVE_ALLY_BY_KEY_RVA,offsets.h,// sub_140E92D00,,
NOVEL,0x00E9E0C0,COMBATCTRL_REMOVE_ALLY_BY_IDX_RVA,offsets.h,// sub_140E9E0C0,,
NOVEL,0x00ED2490,COMBATCTRL_GROUP_RECONCILE_RVA,offsets.h,// sub_140ED2490,,
NOVEL,0x00E959E0,COMBATCTRL_UPDATE_TARGET_REC_RVA,offsets.h,// sub_140E959E0,,
NOVEL,0x00CD1770,engine/engine_calls.cpp:sub_140CD1770,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CEEAB0,engine/engine_calls.cpp:sub_140CEEAB0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CFA450,engine/engine_calls.cpp:sub_140CFA450,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00272730,engine/engine_calls.cpp:sub_140272730,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00519410,engine/engine_calls.cpp:sub_140519410,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00313230,engine/engine_calls.cpp:sub_140313230,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CA85C0,engine/engine_calls.cpp:sub_140CA85C0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00315740,engine/engine_calls.cpp:sub_140315740,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x01659060,engine/engine_calls.cpp:sub_141659060,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C5CE40,engine/engine_calls.cpp:sub_140C5CE40,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00513790,engine/engine_calls.cpp:sub_140513790,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x004F9E60,engine/engine_calls.cpp:sub_1404F9E60,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C57640,engine/engine_calls.cpp:sub_140C57640,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x002A0540,engine/engine_calls.cpp:sub_1402A0540,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00E922D0,engine/engine_calls.cpp:sub_140E922D0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C73280,engine/engine_calls.cpp:sub_140C73280,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0087B1F0,engine/engine_calls.cpp:sub_14087B1F0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0050D990,engine/engine_calls.cpp:sub_14050D990,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00618520,engine/engine_calls.cpp:sub_140618520,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00D5BBB0,engine/engine_calls.cpp:sub_140D5BBB0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x017A0A30,engine/engine_calls.cpp:sub_1417A0A30,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C62EE0,engine/engine_calls.cpp:sub_140C62EE0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x002ED190,engine/engine_calls.cpp:sub_1402ED190,engine/engine_calls.cpp,engine/engine_calls.cpp,0x0011B8C0,matcher-strong
NOVEL,0x00CC9150,engine/engine_calls.cpp:sub_140CC9150,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C7AD40,engine/engine_calls.cpp:sub_140C7AD40,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C7ABC0,engine/engine_calls.cpp:sub_140C7ABC0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x01019DD0,engine/engine_calls.cpp:sub_141019DD0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CCD380,engine/engine_calls.cpp:sub_140CCD380,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00E93340,engine/engine_calls.cpp:sub_140E93340,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0087D190,engine/engine_calls.cpp:sub_14087D190,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CDFD30,engine/engine_calls.cpp:sub_140CDFD30,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x01663260,engine/engine_calls.cpp:sub_141663260,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00510CE0,engine/engine_calls.cpp:sub_140510CE0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00507660,engine/engine_calls.cpp:sub_140507660,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C45EA0,engine/engine_calls.cpp:sub_140C45EA0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0167C200,engine/engine_calls.cpp:sub_14167C200,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00878640,engine/engine_calls.cpp:sub_140878640,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00D00D50,engine/engine_calls.cpp:sub_140D00D50,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CCFD40,engine/engine_calls.cpp:sub_140CCFD40,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C7A370,engine/engine_calls.cpp:sub_140C7A370,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0087A320,engine/engine_calls.cpp:sub_14087A320,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00ED44F0,engine/engine_calls.cpp:sub_140ED44F0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00975030,engine/engine_calls.cpp:sub_140975030,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0087CFA0,engine/engine_calls.cpp:sub_14087CFA0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CA6220,engine/engine_calls.cpp:sub_140CA6220,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0087D050,engine/engine_calls.cpp:sub_14087D050,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0086DC80,engine/engine_calls.cpp:sub_14086DC80,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C98C40,engine/engine_calls.cpp:sub_140C98C40,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00798120,engine/engine_calls.cpp:sub_140798120,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x002E4DF0,engine/engine_calls.cpp:sub_1402E4DF0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x01181060,engine/engine_calls.cpp:sub_141181060,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x003095C0,engine/engine_calls.cpp:sub_1403095C0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CA3A50,engine/engine_calls.cpp:sub_140CA3A50,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00C73720,engine/engine_calls.cpp:sub_140C73720,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x004CAE90,engine/engine_calls.cpp:sub_1404CAE90,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0021E3F0,engine/engine_calls.cpp:sub_14021E3F0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00E98250,engine/engine_calls.cpp:sub_140E98250,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x004C4DF0,engine/engine_calls.cpp:sub_1404C4DF0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CBFBA0,engine/engine_calls.cpp:sub_140CBFBA0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CD68CD,engine/engine_calls.cpp:sub_140CD68CD,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x008800C0,engine/engine_calls.cpp:sub_1408800C0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x003132A0,engine/engine_calls.cpp:sub_1403132A0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0022CC20,engine/engine_calls.cpp:sub_14022CC20,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0087F9D0,engine/engine_calls.cpp:sub_14087F9D0,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00CD9C30,engine/engine_calls.cpp:sub_140CD9C30,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x0087B080,engine/engine_calls.cpp:sub_14087B080,engine/engine_calls.cpp,engine/engine_calls.cpp,,
NOVEL,0x00502940,engine/engine_calls.h:sub_140502940,engine/engine_calls.h,engine/engine_calls.h,,
NOVEL,0x00576030,engine/engine_calls.h:sub_140576030,engine/engine_calls.h,engine/engine_calls.h,,
NOVEL,0x00575E20,engine/engine_calls.h:sub_140575E20,engine/engine_calls.h,engine/engine_calls.h,,
NOVEL,0x00880A10,engine/engine_calls.h:sub_140880A10,engine/engine_calls.h,engine/engine_calls.h,,
NOVEL,0x00434DA0,hooks/bsmodelproc_hook.cpp:sub_140434DA0,hooks/bsmodelproc_hook.cpp,hooks/bsmodelproc_hook.cpp,,
NOVEL,0x002FC0E0,hooks/bsmodelproc_hook.cpp:sub_1402FC0E0,hooks/bsmodelproc_hook.cpp,hooks/bsmodelproc_hook.cpp,,
NOVEL,0x01730390,hooks/bsmodelproc_hook.h:sub_141730390,hooks/bsmodelproc_hook.h,hooks/bsmodelproc_hook.h,,
NOVEL,0x00CF1130,hooks/cross_cell_gate.cpp:sub_140CF1130,hooks/cross_cell_gate.cpp,hooks/cross_cell_gate.cpp,,
NOVEL,0x00CF42F0,hooks/cross_cell_gate.h:sub_140CF42F0,hooks/cross_cell_gate.h,hooks/cross_cell_gate.h,,
NOVEL,0x00CE9940,hooks/cross_cell_gate.h:sub_140CE9940,hooks/cross_cell_gate.h,hooks/cross_cell_gate.h,,
NOVEL,0x0028A780,hooks/cross_cell_gate.h:sub_14028A780,hooks/cross_cell_gate.h,hooks/cross_cell_gate.h,,
NOVEL,0x00CFCC70,hooks/cross_cell_gate.h:sub_140CFCC70,hooks/cross_cell_gate.h,hooks/cross_cell_gate.h,,
NOVEL,0x0087B780,hooks/cross_cell_gate.h:sub_14087B780,hooks/cross_cell_gate.h,hooks/cross_cell_gate.h,,
NOVEL,0x00B63AA0,hooks/cross_cell_gate.h:sub_140B63AA0,hooks/cross_cell_gate.h,hooks/cross_cell_gate.h,,
NOVEL,0x017B3E90,hooks/engine_tracer.cpp:sub_1417B3E90,hooks/engine_tracer.cpp,hooks/engine_tracer.cpp,,
NOVEL,0x0217A910,hooks/engine_tracer.cpp:sub_14217A910,hooks/engine_tracer.cpp,hooks/engine_tracer.cpp,,
NOVEL,0x021627B0,hooks/engine_tracer.cpp:sub_1421627B0,hooks/engine_tracer.cpp,hooks/engine_tracer.cpp,,
NOVEL,0x021C6870,hooks/engine_tracer.cpp:sub_1421C6870,hooks/engine_tracer.cpp,hooks/engine_tracer.cpp,,
NOVEL,0x02171050,hooks/engine_tracer.cpp:sub_142171050,hooks/engine_tracer.cpp,hooks/engine_tracer.cpp,,
NOVEL,0x021C5CE0,hooks/engine_tracer.cpp:sub_1421C5CE0,hooks/engine_tracer.cpp,hooks/engine_tracer.cpp,,
NOVEL,0x00505440,hooks/equip_cycle.cpp:sub_140505440,hooks/equip_cycle.cpp,hooks/equip_cycle.cpp,,
NOVEL,0x00CE6DF0,hooks/equip_cycle.cpp:sub_140CE6DF0,hooks/equip_cycle.cpp,hooks/equip_cycle.cpp,,
NOVEL,0x00658DF0,hooks/equip_hook.cpp:sub_140658DF0,hooks/equip_hook.cpp,hooks/equip_hook.cpp,,
NOVEL,0x016D99E0,hooks/equip_hook.cpp:sub_1416D99E0,hooks/equip_hook.cpp,hooks/equip_hook.cpp,,
NOVEL,0x00CEC490,hooks/ghost_ai_action_execute.cpp:sub_140CEC490,hooks/ghost_ai_action_execute.cpp,hooks/ghost_ai_action_execute.cpp,,
NOVEL,0x00D0CF70,hooks/ghost_ai_action_execute.cpp:sub_140D0CF70,hooks/ghost_ai_action_execute.cpp,hooks/ghost_ai_action_execute.cpp,,
NOVEL,0x00ED71A0,hooks/ghost_ai_action_execute.cpp:sub_140ED71A0,hooks/ghost_ai_action_execute.cpp,hooks/ghost_ai_action_execute.cpp,,
NOVEL,0x00E69FC0,hooks/ghost_ai_action_execute.cpp:sub_140E69FC0,hooks/ghost_ai_action_execute.cpp,hooks/ghost_ai_action_execute.cpp,,
NOVEL,0x00321F80,hooks/ghost_ai_action_execute.h:sub_140321F80,hooks/ghost_ai_action_execute.h,hooks/ghost_ai_action_execute.h,,
NOVEL,0x00DBFD20,hooks/ghost_ai_action_execute.h:sub_140DBFD20,hooks/ghost_ai_action_execute.h,hooks/ghost_ai_action_execute.h,,
NOVEL,0x00CE9280,hooks/ghost_ai_action_execute.h:sub_140CE9280,hooks/ghost_ai_action_execute.h,hooks/ghost_ai_action_execute.h,,
NOVEL,0x018B7D10,hooks/ghost_ai_havok_step.cpp:sub_1418B7D10,hooks/ghost_ai_havok_step.cpp,hooks/ghost_ai_havok_step.cpp,,
NOVEL,0x00CA9520,hooks/ghost_ai_movement.cpp:sub_140CA9520,hooks/ghost_ai_movement.cpp,hooks/ghost_ai_movement.cpp,,
NOVEL,0x003E5140,hooks/ghost_ai_movement.cpp:sub_1403E5140,hooks/ghost_ai_movement.cpp,hooks/ghost_ai_movement.cpp,,
NOVEL,0x00DA9B30,hooks/ghost_ai_movement.h:sub_140DA9B30,hooks/ghost_ai_movement.h,hooks/ghost_ai_movement.h,,
NOVEL,0x00ED1BB0,hooks/ghost_ai_movement.h:sub_140ED1BB0,hooks/ghost_ai_movement.h,hooks/ghost_ai_movement.h,,
NOVEL,0x00768260,hooks/ghost_ai_package.cpp:sub_140768260,hooks/ghost_ai_package.cpp,hooks/ghost_ai_package.cpp,,
NOVEL,0x0079C1C0,hooks/ghost_ai_set_combat_target.cpp:sub_14079C1C0,hooks/ghost_ai_set_combat_target.cpp,hooks/ghost_ai_set_combat_target.cpp,,
NOVEL,0x007940A0,hooks/ghost_ai_set_combat_target.cpp:sub_1407940A0,hooks/ghost_ai_set_combat_target.cpp,hooks/ghost_ai_set_combat_target.cpp,,
NOVEL,0x00794650,hooks/ghost_ai_set_combat_target.cpp:sub_140794650,hooks/ghost_ai_set_combat_target.cpp,hooks/ghost_ai_set_combat_target.cpp,,
NOVEL,0x004A8D90,hooks/ghost_ai_set_combat_target.cpp:sub_1404A8D90,hooks/ghost_ai_set_combat_target.cpp,hooks/ghost_ai_set_combat_target.cpp,,
NOVEL,0x00E42970,hooks/ghost_combat_force.cpp:sub_140E42970,hooks/ghost_combat_force.cpp,hooks/ghost_combat_force.cpp,,
NOVEL,0x00E93370,hooks/ghost_global_walker_guards.cpp:sub_140E93370,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00E9E2B0,hooks/ghost_global_walker_guards.cpp:sub_140E9E2B0,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00E9E1D0,hooks/ghost_global_walker_guards.cpp:sub_140E9E1D0,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00525060,hooks/ghost_global_walker_guards.cpp:sub_140525060,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00C00590,hooks/ghost_global_walker_guards.cpp:sub_140C00590,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00BF9460,hooks/ghost_global_walker_guards.cpp:sub_140BF9460,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,0x00CED400,matcher-strong
NOVEL,0x00D0B740,hooks/ghost_global_walker_guards.cpp:sub_140D0B740,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00C58150,hooks/ghost_global_walker_guards.cpp:sub_140C58150,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00DAE160,hooks/ghost_global_walker_guards.cpp:sub_140DAE160,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x0087A470,hooks/ghost_global_walker_guards.cpp:sub_14087A470,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00D2C3E0,hooks/ghost_global_walker_guards.cpp:sub_140D2C3E0,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00F5CB40,hooks/ghost_global_walker_guards.cpp:sub_140F5CB40,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00E93AB0,hooks/ghost_global_walker_guards.cpp:sub_140E93AB0,hooks/ghost_global_walker_guards.cpp,hooks/ghost_global_walker_guards.cpp,,
NOVEL,0x00E98860,hooks/ghost_global_walker_guards.h:sub_140E98860,hooks/ghost_global_walker_guards.h,hooks/ghost_global_walker_guards.h,,
NOVEL,0x00308AA0,hooks/ghost_hostility_guard.cpp:sub_140308AA0,hooks/ghost_hostility_guard.cpp,hooks/ghost_hostility_guard.cpp,,
NOVEL,0x00DA6380,hooks/ghost_hostility_guard.cpp:sub_140DA6380,hooks/ghost_hostility_guard.cpp,hooks/ghost_hostility_guard.cpp,,
NOVEL,0x004C1F90,hooks/ghost_hostility_guard.cpp:sub_1404C1F90,hooks/ghost_hostility_guard.cpp,hooks/ghost_hostility_guard.cpp,,
NOVEL,0x00D4CE10,hooks/ghost_hostility_guard.cpp:sub_140D4CE10,hooks/ghost_hostility_guard.cpp,hooks/ghost_hostility_guard.cpp,,
NOVEL,0x00D4CAE0,hooks/ghost_hostility_guard.cpp:sub_140D4CAE0,hooks/ghost_hostility_guard.cpp,hooks/ghost_hostility_guard.cpp,,
NOVEL,0x00C9FBA0,hooks/ghost_hostility_guard_layer1.cpp:sub_140C9FBA0,hooks/ghost_hostility_guard_layer1.cpp,hooks/ghost_hostility_guard_layer1.cpp,,
NOVEL,0x003097E0,hooks/ghost_is_attachable.cpp:sub_1403097E0,hooks/ghost_is_attachable.cpp,hooks/ghost_is_attachable.cpp,,
NOVEL,0x00312690,hooks/ghost_is_attachable.cpp:sub_140312690,hooks/ghost_is_attachable.cpp,hooks/ghost_is_attachable.cpp,,
NOVEL,0x0018BA40,hooks/ghost_is_attachable.cpp:sub_14018BA40,hooks/ghost_is_attachable.cpp,hooks/ghost_is_attachable.cpp,,
NOVEL,0x00519F10,hooks/ghost_vt197_guard.cpp:sub_140519F10,hooks/ghost_vt197_guard.cpp,hooks/ghost_vt197_guard.cpp,,
NOVEL,0x00C63130,hooks/hp_bar_hook.cpp:sub_140C63130,hooks/hp_bar_hook.cpp,hooks/hp_bar_hook.cpp,,
NOVEL,0x00A34090,hooks/hp_bar_hook.cpp:sub_140A34090,hooks/hp_bar_hook.cpp,hooks/hp_bar_hook.cpp,,
NOVEL,0x00A351F0,hooks/hp_bar_hook.cpp:sub_140A351F0,hooks/hp_bar_hook.cpp,hooks/hp_bar_hook.cpp,,
NOVEL,0x00A32EA0,hooks/hp_bar_hook.cpp:sub_140A32EA0,hooks/hp_bar_hook.cpp,hooks/hp_bar_hook.cpp,,
NOVEL,0x009C28A0,hooks/hp_bar_hook.h:sub_1409C28A0,hooks/hp_bar_hook.h,hooks/hp_bar_hook.h,,
NOVEL,0x004580C0,hooks/install_all.cpp:sub_1404580C0,hooks/install_all.cpp,hooks/install_all.cpp,,
NOVEL,0x0087A8E0,hooks/install_all.cpp:sub_14087A8E0,hooks/install_all.cpp,hooks/install_all.cpp,,
NOVEL,0x0079C234,hooks/install_all.cpp:sub_14079C234,hooks/install_all.cpp,hooks/install_all.cpp,,
NOVEL,0x00513760,hooks/install_all.cpp:sub_140513760,hooks/install_all.cpp,hooks/install_all.cpp,,
NOVEL,0x0106BE80,hooks/lock_hook.h:sub_14106BE80,hooks/lock_hook.h,hooks/lock_hook.h,0x0129D520,matcher-exact
NOVEL,0x00CEE8F0,hooks/lock_hook.h:sub_140CEE8F0,hooks/lock_hook.h,hooks/lock_hook.h,,
NOVEL,0x00B92A10,hooks/lock_hook.h:sub_140B92A10,hooks/lock_hook.h,hooks/lock_hook.h,,
NOVEL,0x00B81EB0,hooks/lock_hook.h:sub_140B81EB0,hooks/lock_hook.h,hooks/lock_hook.h,,
KNOWN,0x01073DC0,hooks/main_menu_hook.h:sub_141073DC0,hooks/main_menu_hook.h,hooks/main_menu_hook.h,,
NOVEL,0x00E99350,hooks/npc_ai_suppress.cpp:sub_140E99350,hooks/npc_ai_suppress.cpp,hooks/npc_ai_suppress.cpp,,
NOVEL,0x00E9A3E0,hooks/npc_ai_suppress.cpp:sub_140E9A3E0,hooks/npc_ai_suppress.cpp,hooks/npc_ai_suppress.cpp,,
NOVEL,0x00CC8920,hooks/npc_ai_suppress.cpp:sub_140CC8920,hooks/npc_ai_suppress.cpp,hooks/npc_ai_suppress.cpp,,
NOVEL,0x00256B80,hooks/npc_ai_suppress.cpp:sub_140256B80,hooks/npc_ai_suppress.cpp,hooks/npc_ai_suppress.cpp,,
NOVEL,0x00C96970,hooks/npc_ai_suppress.cpp:sub_140C96970,hooks/npc_ai_suppress.cpp,hooks/npc_ai_suppress.cpp,,
NOVEL,0x00263120,hooks/npc_hp_probe.cpp:sub_140263120,hooks/npc_hp_probe.cpp,hooks/npc_hp_probe.cpp,,
NOVEL,0x0103D3E0,hooks/pickup_hook.h:sub_14103D3E0,hooks/pickup_hook.h,hooks/pickup_hook.h,0x012640B0,matcher-exact
NOVEL,0x0031C310,hooks/put_hook.h:sub_14031C310,hooks/put_hook.h,hooks/put_hook.h,,
NOVEL,0x01659850,main_thread_dispatch.cpp:sub_141659850,main_thread_dispatch.cpp,main_thread_dispatch.cpp,,
NOVEL,0x004626A0,main_thread_dispatch.h:sub_1404626A0,main_thread_dispatch.h,main_thread_dispatch.h,,
NOVEL,0x0182FFD0,main_thread_dispatch.h:sub_14182FFD0,main_thread_dispatch.h,main_thread_dispatch.h,,
NOVEL,0x017B3480,native/ni_alloc_tracker.h:sub_1417B3480,native/ni_alloc_tracker.h,native/ni_alloc_tracker.h,,
NOVEL,0x016A6D00,native/ni_alloc_tracker.h:sub_1416A6D00,native/ni_alloc_tracker.h,native/ni_alloc_tracker.h,,
NOVEL,0x016BDEF0,native/ni_offsets.h:sub_1416BDEF0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016BDFE0,native/ni_offsets.h:sub_1416BDFE0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016C8CD0,native/ni_offsets.h:sub_1416C8CD0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x02179140,native/ni_offsets.h:sub_142179140,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x00C322C0,native/ni_offsets.h:sub_140C322C0,native/ni_offsets.h,native/ni_offsets.h,0x00D379E0,matcher-exact
NOVEL,0x016C8B60,native/ni_offsets.h:sub_1416C8B60,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016BE170,native/ni_offsets.h:sub_1416BE170,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016BE2B0,native/ni_offsets.h:sub_1416BE2B0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016BE390,native/ni_offsets.h:sub_1416BE390,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016BCD40,native/ni_offsets.h:sub_1416BCD40,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x0167BEF0,native/ni_offsets.h:sub_14167BEF0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016E4090,native/ni_offsets.h:sub_1416E4090,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x017F0550,native/ni_offsets.h:sub_1417F0550,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x017E63A0,native/ni_offsets.h:sub_1417E63A0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x00372CC0,native/ni_offsets.h:sub_140372CC0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x006B60C0,native/ni_offsets.h:sub_1406B60C0,native/ni_offsets.h,native/ni_offsets.h,,
NOVEL,0x016DA0A0,native/ni_offsets.h:sub_1416DA0A0,native/ni_offsets.h,native/ni_offsets.h,,
